#{"t_start": 1684062666.4732773, "env_id": "RobotEnv-v0"}
r,l,t
-428.104512,500,176.303791
-438.234222,500,350.972101
-438.979663,500,525.435647
-277.364502,500,699.230084
-174.73323,500,872.942253
-75.369966,500,1046.407232
-173.36572,500,1220.583406
-66.773805,500,1394.517391
-64.319867,500,1568.867052
-80.502561,500,1742.928474
-63.137776,500,1916.935282
-65.121473,500,2090.986238
-73.037299,500,2265.413543
-179.780077,500,2439.364025
-41.925287,500,2613.499336
-31.296906,500,2788.560282
-41.224368,500,2965.170412
-31.290718,500,3140.343145
-170.948101,500,3314.556886
-31.919177,500,3488.895586
-171.485951,500,3663.469063
-46.704762,500,3838.057175
-61.840785,500,4012.98069
-35.068691,500,4187.500154
-28.455628,500,4362.14314
-29.771161,500,4536.314739
-45.338994,500,4710.944138
-32.273888,500,4885.057109
-40.982533,500,5059.207726
-50.770709,500,5233.857499
-171.622481,500,5408.259018
-42.133506,500,5582.939204
-28.033671,500,5757.483664
-170.554044,500,5932.395891
-46.304542,500,6107.158614
-41.644808,500,6281.569171
167.316855,210,6355.094481
-27.50548,500,6529.824432
-163.710037,500,6704.430199
-168.946555,500,6879.119658
-25.494275,500,7054.018648
151.645885,347,7175.220413
187.149891,73,7200.846219
-163.126333,500,7376.014438
184.284382,182,7439.702506
-178.50474,500,7615.829399
186.027721,48,7632.765854
183.737843,53,7651.328162
179.58833,67,7674.687862
168.394014,91,7706.724919
185.177202,67,7730.177415
170.461873,160,7786.343996
171.665797,125,7829.96449
174.747578,83,7858.845451
-175.310907,500,8034.302866
-170.810898,500,8209.028059
182.142933,63,8230.991845
162.984355,140,8279.901448
163.575382,93,8312.391625
174.74189,75,8338.694302
187.435199,49,8355.744339
188.312979,45,8371.470434
-177.771008,500,8546.321193
183.71392,53,8564.913379
184.973066,52,8583.029264
-180.802473,500,8757.504395
187.479431,51,8775.144191
-180.137934,500,8949.524487
185.648488,46,8965.516341
184.417065,83,8994.36988
-179.443442,500,9168.735877
184.585886,68,9192.516998
182.826187,86,9222.383732
178.696691,81,9250.692313
-160.214377,500,9425.340045
126.328997,195,9493.455308
186.86229,62,9515.213483
184.614842,50,9532.738832
183.167103,55,9551.984858
184.079144,54,9570.988248
184.096414,82,9599.673363
186.755092,50,9617.221546
180.955146,62,9638.916638
163.042195,87,9669.283085
147.404899,223,9747.431245
147.896081,114,9787.675144
54.487553,342,9907.0882
184.487695,52,9925.240697
170.640137,129,9970.337125
151.537072,114,10010.096456
186.103701,50,10027.498049
185.879112,51,10045.259611
67.197737,223,10123.376725
181.798124,64,10145.755042
183.255336,47,10162.137633
141.838298,114,10201.952373
160.660845,101,10237.20712
185.942081,62,10258.990365
175.609441,63,10281.317271
178.192673,56,10301.310008
185.823642,77,10328.203298
162.62075,96,10361.815262
144.068618,111,10400.547211
179.498178,58,10420.788913
181.372516,94,10453.754399
174.936552,69,10478.053078
186.300346,64,10500.605514
171.840909,82,10529.400017
183.804947,46,10545.585008
186.355923,45,10561.361611
186.39228,83,10590.461301
186.40901,56,10610.048266
169.728587,71,10634.891206
127.824619,126,10678.853395
185.358377,48,10695.670817
106.861379,158,10751.169796
181.210859,51,10768.968693
183.611864,106,10806.131523
183.43948,59,10826.836125
163.442607,80,10854.848193
165.921358,84,10884.274975
168.367072,93,10916.879042
183.099081,47,10933.359157
186.741795,43,10948.39181
176.530087,72,10973.623687
114.304674,216,11049.148416
183.862606,52,11067.392779
182.150048,53,11086.038271
186.043298,43,11101.011906
179.488813,69,11125.177602
182.046765,64,11147.605421
186.218878,55,11166.990763
183.824378,62,11188.932843
166.143542,100,11224.13374
184.460778,47,11240.696714
182.440317,47,11257.197191
180.547258,54,11276.297361
183.587195,48,11293.061375
186.989336,45,11308.817179
185.034094,56,11328.415871
185.713024,51,11346.285702
184.451974,57,11366.222257
162.511298,78,11393.537474
184.153354,48,11410.3714
186.626238,52,11428.533665
182.766956,69,11452.675236
181.495467,54,11471.583429
137.560937,197,11540.776701
161.191154,87,11571.207705
184.828692,52,11589.482814
184.907931,50,11606.932319
185.371262,51,11624.72901
176.886741,59,11645.38889
180.633392,58,11665.729527
186.405201,54,11684.656498
186.27722,51,11702.555088
185.607987,46,11718.766138
182.749461,51,11736.648418
156.607085,90,11768.181286
184.184477,46,11784.250035
181.860256,54,11803.468416
184.780483,50,11820.981006
179.696844,50,11838.564834
186.253546,51,11856.476741
183.503902,63,11878.670943
183.896728,54,11897.693978
186.2952,50,11915.282589
185.598632,47,11931.820179
184.919709,47,11948.243481
186.739036,48,11965.16694
185.415502,47,11981.67007
186.460365,51,11999.699075
183.618342,56,12019.246311
184.658127,52,12037.530276
184.616016,46,12053.664211
184.467988,57,12074.088848
179.771325,52,12092.869611
179.00291,56,12113.014304
185.148589,55,12132.379603
186.66927,51,12150.257506
184.38334,53,12168.815761
173.959953,77,12195.781063
182.094087,49,12213.012548
185.987241,50,12230.548022
182.743277,59,12251.469023
183.821662,54,12270.322621
181.7517,52,12288.671698
147.4673,114,12328.690515
173.248485,69,12352.808353
171.214076,74,12378.706
181.617291,55,12398.040578
170.706509,73,12423.61729
186.235149,47,12440.124767
182.555332,54,12459.156386
163.609936,103,12495.371884
174.137586,64,12517.794289
186.197363,47,12534.232188
184.935657,48,12551.174347
184.191246,57,12571.219852
182.688976,51,12589.277246
186.748208,47,12605.754184
180.383699,60,12626.774315
185.361085,46,12642.846517
178.287515,59,12663.584218
186.444224,46,12679.772099
187.283724,45,12695.546964
183.587085,52,12713.72011
179.323862,61,12735.024305
186.436584,49,12752.150653
186.430758,51,12770.073447
171.222942,71,12795.016802
185.330841,48,12811.849308
186.346585,47,12828.351564
187.088305,46,12844.604366
185.140872,47,12861.071276
183.742252,49,12878.325327
185.53542,51,12896.192594
183.424119,52,12914.37758
186.012061,50,12931.962493
172.73343,63,12954.301267
179.39684,52,12972.550142
187.291354,49,12989.652587
185.399512,47,13006.161265
178.231424,62,13027.828076
186.909891,45,13043.539601
166.964148,89,13074.701073
186.684164,45,13090.430492
184.847097,48,13107.356282
185.260306,46,13123.52484
165.447251,76,13150.11702
185.130314,44,13165.507076
170.639961,86,13195.719008
183.858542,46,13211.858059
177.629395,60,13232.898632
186.155557,50,13250.412988
177.144195,56,13269.997266
184.024464,51,13288.06255
184.900094,54,13307.192935
182.65122,49,13324.604497
179.76284,55,13343.944405
186.859646,44,13359.353553
169.02738,72,13384.612764
185.752318,46,13400.768981
185.024885,49,13417.860404
184.373663,53,13436.444825
169.638114,73,13462.121842
175.203257,60,13483.172026
184.6489,46,13499.242825
181.753519,50,13516.718607
183.86361,43,13531.792304
179.468722,62,13553.6246
181.722538,49,13570.8311
187.910814,43,13585.872483
184.328969,46,13602.003433
187.601614,46,13618.266175
187.326313,43,13633.436957
186.747891,43,13648.49769
187.146736,43,13663.58988
179.565455,55,13683.161131
185.694001,45,13698.942656
151.093272,115,13739.318601
161.44471,86,13769.687349
187.098449,44,13785.057762
185.906674,45,13800.828613
186.001069,45,13816.59925
185.705928,47,13833.281296
183.556578,48,13850.187747
187.644791,48,13867.008668
185.182936,45,13882.838823
187.049631,53,13901.404914
188.124193,43,13916.513247
185.871659,43,13931.599608
186.998243,47,13948.079756
182.661564,47,13964.59622
184.500184,45,13980.384179
185.949257,46,13996.747601
186.8817,46,14012.801251
187.619062,48,14029.635755
182.268826,54,14048.525366
185.195195,43,14063.638391
185.605889,50,14081.201533
187.912215,42,14095.914975
185.66507,47,14112.430951
183.576503,49,14129.678851
182.605624,54,14148.672778
181.094366,49,14165.78118
187.659754,45,14181.663377
186.879763,45,14197.575725
186.597852,45,14213.339829
147.149201,100,14248.545191
187.008195,46,14264.672222
184.040778,47,14281.264968
187.530252,44,14296.708891
187.374141,41,14311.047413
185.344637,45,14326.883285
187.420781,43,14342.188266
182.762996,48,14359.00728
178.637525,58,14379.290316
171.728718,66,14402.404374
182.414877,50,14419.941977
184.79792,47,14436.410285
185.016548,43,14451.463526
186.121696,44,14466.951036
183.840847,52,14485.165026
186.235334,43,14500.236809
188.205353,42,14514.967858
174.837172,61,14536.426636
186.839329,43,14551.516395
186.506553,47,14568.015759
187.241378,45,14583.787046
182.71955,50,14601.281303
179.786922,55,14620.517265
182.391882,50,14638.176
177.779368,57,14658.163335
165.476224,68,14681.941166
181.9479,50,14699.640639
186.706794,45,14715.570101
169.065322,76,14742.166663
187.374016,41,14756.712757
186.903493,43,14772.169924
184.889975,46,14788.519565
186.701756,44,14803.94832
